,Date,compound,neg,neu,pos,Open,High,Low,Close,Volume
136,2007-07-20,0.9967,0.052000000000000005,0.8270000000000001,0.121,15625.629883000001,15683.030272999998,15524.679688,15565.549805,18000.0
137,2007-07-23,0.9948,0.039,0.855,0.106,15560.570313,15773.370116999999,15477.910156,15732.200195,13400.0
138,2007-07-24,0.6555,0.054000000000000006,0.877,0.07,15802.19043,15868.849609,15742.320313,15794.919922,22200.0
139,2007-07-25,0.9925,0.039,0.8590000000000001,0.102,15711.870116999999,15771.259766,15572.980469,15699.330078,25200.0
140,2007-07-26,0.9821,0.075,0.821,0.10400000000000001,15768.280272999998,15812.269531,15654.400391,15776.30957,17000.0
141,2007-07-27,0.9921,0.043,0.86,0.09699999999999999,15487.759766,15495.509766,15159.679688,15234.570313,30200.0
142,2007-07-30,0.9554,0.033,0.907,0.06,15278.030272999998,15451.80957,15135.25,15260.910156,20400.0
143,2007-07-31,0.9949,0.057999999999999996,0.815,0.127,15358.69043,15568.849609,15224.820313,15550.990234,18200.0
144,2007-08-01,0.9555,0.059000000000000004,0.858,0.083,15344.019531,15344.019531,14910.519531,14935.769531,22800.0
145,2007-08-02,0.9906,0.052000000000000005,0.848,0.1,15022.870116999999,15134.530272999998,14896.469727000002,14985.700195,14400.0
146,2007-08-03,0.9421,0.047,0.885,0.068,15061.129883000001,15235.509766,15061.129883000001,15138.400391,11400.0
147,2007-08-06,0.9851,0.045,0.8740000000000001,0.081,14892.599609,14928.799805,14705.580078,14903.030272999998,15600.0
148,2007-08-07,0.9959,0.051,0.847,0.102,15038.030272999998,15142.040038999998,14901.830078,14932.769531,14000.0
149,2007-08-08,0.9921,0.044000000000000004,0.873,0.083,15088.070313,15340.240234,15088.070313,15307.980469,17200.0
150,2007-08-09,-0.8265,0.067,0.872,0.061,15452.44043,15542.400391,15062.099609,15100.150391,16400.0
151,2007-08-10,0.9974,0.036000000000000004,0.858,0.106,14674.919922,14901.30957,14570.889647999998,14868.25,16400.0
152,2007-08-13,0.9949,0.034,0.862,0.10400000000000001,14965.650391,15044.740234,14869.150391,15017.209961000002,9400.0
153,2007-08-14,0.9908,0.063,0.836,0.1,15066.709961000002,15069.639647999998,14964.660156,15000.910156,9600.0
154,2007-08-16,0.9913,0.055999999999999994,0.841,0.10300000000000001,14584.919922,14584.919922,14345.030272999998,14358.209961000002,21800.0
155,2007-08-17,0.5782,0.062,0.862,0.076,14309.370116999999,14318.55957,13779.879883000001,14141.519531,32400.0
156,2007-08-20,0.9940000000000001,0.061,0.8390000000000001,0.10099999999999999,14512.280272999998,14680.089844,14406.910156,14427.549805,12400.0
157,2007-08-21,0.9922,0.051,0.856,0.092,14512.19043,14534.509766,13941.929688,13989.110352000002,15800.0
158,2007-08-22,0.9811,0.048,0.872,0.08,14055.400391,14281.480469,13870.700195,14248.660156,19400.0
159,2007-08-23,0.9744,0.047,0.883,0.07,14458.330078,14554.929688,14128.719727000002,14163.980469,17800.0
160,2007-08-24,0.9917,0.046,0.8690000000000001,0.084,14237.259766,14455.490234,14163.610352000002,14424.870116999999,10400.0
161,2007-08-27,0.9727,0.057,0.857,0.087,14581.349609,14858.929688,14581.349609,14842.379883000001,11600.0
162,2007-08-28,0.968,0.073,0.831,0.096,14841.610352000002,14952.040038999998,14751.679688,14919.19043,14200.0
163,2007-08-29,0.9032,0.059000000000000004,0.867,0.07400000000000001,14651.490234,15029.530272999998,14592.110352000002,14993.040038999998,17400.0
164,2007-08-30,0.9834,0.044000000000000004,0.883,0.07400000000000001,15168.69043,15200.80957,15053.980469,15121.740234,18400.0
165,2007-08-31,0.9954,0.03,0.878,0.091,15131.360352000002,15350.910156,15131.360352000002,15318.599609,14400.0
166,2007-09-03,0.9953,0.037000000000000005,0.873,0.08900000000000001,15401.990234,15427.160156,15323.049805,15422.049805,15000.0
167,2007-09-04,0.9536,0.075,0.833,0.092,15482.129883000001,15521.480469,15389.620116999999,15465.400391,13400.0
168,2007-09-05,0.9965,0.036000000000000004,0.863,0.10099999999999999,15535.349609,15580.860352000002,15407.0,15446.150391,16200.0
169,2007-09-06,-0.706,0.07,0.865,0.065,15383.179688,15637.740234,15350.179688,15616.30957,11200.0
170,2007-09-07,0.9712,0.038,0.899,0.063,15655.370116999999,15716.05957,15565.219727000002,15590.419922,14000.0
171,2007-09-10,0.9423,0.065,0.857,0.078,15413.580078,15626.280272999998,15363.530272999998,15596.830078,11200.0
172,2007-09-11,0.9912,0.055,0.848,0.09699999999999999,15668.400391,15698.980469,15506.099609,15542.769531,12000.0
173,2007-09-12,0.9832,0.05,0.871,0.079,15608.5,15661.44043,15486.80957,15505.360352000002,13200.0
174,2007-09-13,0.9984,0.059000000000000004,0.82,0.121,15547.660156,15650.139647999998,15547.660156,15614.44043,13400.0
175,2007-09-14,0.985,0.069,0.836,0.094,15713.660156,15824.650391,15568.360352000002,15603.799805,13400.0
176,2007-09-17,0.9924,0.055999999999999994,0.846,0.098,15664.740234,15726.05957,15467.459961000002,15504.429688,9400.0
177,2007-09-18,0.997,0.066,0.8190000000000001,0.115,15547.070313,15691.879883000001,15468.799805,15669.120116999999,12200.0
178,2007-09-19,0.9889,0.051,0.862,0.087,15940.790038999998,16335.299805,15940.790038999998,16322.75,22800.0
179,2007-09-20,0.9751,0.067,0.845,0.08800000000000001,16341.549805,16415.880859,16261.360352000002,16347.950195,21600.0
180,2007-09-21,0.9978,0.062,0.8170000000000001,0.121,16352.320313,16616.839844,16308.089844,16564.230469,92400.0
181,2007-09-24,0.9954,0.071,0.82,0.109,16697.890625,16869.640625,16599.660156,16845.830078,21200.0
182,2007-09-25,0.9863,0.064,0.8540000000000001,0.08199999999999999,16890.75,16928.019531,16676.980469,16899.539063,18800.0
183,2007-09-26,0.9974,0.057999999999999996,0.835,0.107,16969.449219,17073.869141,16887.070313,16921.390625,16400.0
184,2007-09-27,0.9903,0.05,0.861,0.08900000000000001,17059.609375,17188.400391,17018.560547,17150.560547,19000.0
185,2007-09-28,0.9928,0.054000000000000006,0.847,0.099,17152.310547,17361.470703,17152.310547,17291.099609,22600.0
186,2007-10-01,0.9415,0.044000000000000004,0.897,0.059000000000000004,17356.990234,17425.339844,17144.580078,17328.619141,22200.0
187,2007-10-03,0.9972,0.053,0.836,0.11,17467.410156,17953.070313,17288.410156,17847.039063,32800.0
188,2007-10-04,0.9951,0.04,0.8740000000000001,0.087,17799.630859,17890.490234,17494.699219,17777.140625,20800.0
189,2007-10-05,0.29600000000000004,0.06,0.8759999999999999,0.065,17831.679688,17979.179688,17708.800781,17773.359375,20000.0
190,2007-10-08,0.9945,0.044000000000000004,0.857,0.099,17901.939453,17982.589844,17322.140625,17491.390625,20400.0
191,2007-10-09,0.9967,0.057,0.835,0.10800000000000001,17402.240234,18327.419922,17287.189453,18280.240234,25600.0
192,2007-10-10,0.9954,0.055,0.845,0.1,18473.429688,18703.669922,18436.990234,18658.25,26000.0
193,2007-10-11,0.9955,0.039,0.87,0.091,18696.619141,18832.650391,18536.970703,18814.070313,35400.0
194,2007-10-12,0.9961,0.033,0.87,0.09699999999999999,18794.630859,18844.619141,18336.0,18419.039063,30000.0
195,2007-10-15,0.9961,0.024,0.879,0.09699999999999999,18525.609375,19095.75,18525.609375,19058.669922,22800.0
196,2007-10-16,0.9979,0.044000000000000004,0.846,0.11,19102.929688,19174.449219,18777.75,19051.859375,27400.0
197,2007-10-17,0.897,0.052000000000000005,0.884,0.064,18037.900391,18841.289063,17307.900391,18715.820313,36800.0
198,2007-10-18,0.9776,0.064,0.8440000000000001,0.092,18827.460938,19198.660156,17771.160156,17998.390625,41600.0
199,2007-10-19,0.9669,0.053,0.867,0.08,18031.769531,18031.769531,17226.179688,17559.980469,35400.0
200,2007-10-22,0.9825,0.024,0.893,0.083,17259.650391,17704.830078,17171.449219,17613.990234,78400.0
201,2007-10-23,0.9916,0.07200000000000001,0.8170000000000001,0.111,17910.300781,18542.410156,17910.300781,18492.839844,21600.0
202,2007-10-24,0.9821,0.052000000000000005,0.868,0.08,18727.900391,18832.490234,18317.169922,18512.910156,25200.0
203,2007-10-25,0.9021,0.059000000000000004,0.87,0.07200000000000001,18519.230469,18900.099609,18459.509766,18770.890625,23200.0
204,2007-10-26,0.9931,0.048,0.86,0.092,18823.660156,19276.449219,18629.529297,19243.169922,23200.0
205,2007-10-29,0.9892,0.05,0.865,0.085,19621.390625,20024.869141,19621.390625,19977.669922,20600.0
206,2007-10-30,0.9848,0.073,0.8240000000000001,0.10400000000000001,20103.439453,20238.160156,19694.849609,19783.509766,20600.0
207,2007-10-31,0.9977,0.026000000000000002,0.868,0.106,19827.400391,19984.130859,19735.210938,19837.990234,31000.0
208,2007-11-01,0.9940000000000001,0.05,0.858,0.092,20130.230469,20204.210938,19634.470703,19724.349609,26000.0
209,2007-11-02,0.9654,0.075,0.831,0.095,19364.609375,20025.630859,19255.769531,19976.230469,19200.0
210,2007-11-05,0.9566,0.045,0.892,0.063,20009.349609,20009.349609,19502.449219,19590.779297,19000.0
211,2007-11-06,0.9616,0.064,0.8590000000000001,0.077,19689.789063,19919.339844,19337.849609,19400.669922,18000.0
212,2007-11-07,0.9732,0.073,0.8290000000000001,0.098,19552.529297,19678.5,19249.470703,19289.830078,13600.0
213,2007-11-08,0.9521,0.069,0.848,0.083,19110.400391,19209.910156,18917.400391,19058.929688,16400.0
214,2007-11-12,0.998,0.051,0.8079999999999999,0.141,18640.519531,18815.109375,18333.210938,18737.269531,22800.0
215,2007-11-13,0.9871,0.057999999999999996,0.8540000000000001,0.08800000000000001,18681.099609,19210.480469,18636.210938,19035.480469,23200.0
216,2007-11-14,0.9851,0.085,0.805,0.11,19336.960938,19987.710938,19336.960938,19929.060547,20800.0
217,2007-11-15,0.991,0.035,0.8759999999999999,0.09,19947.720703,19967.080078,19723.199219,19784.890625,19200.0
218,2007-11-16,-0.8105,0.062,0.873,0.066,19603.089844,19838.029297,19472.509766,19698.359375,19000.0
219,2007-11-19,0.9892,0.05,0.858,0.091,19895.490234,19971.439453,19583.970703,19633.359375,12600.0
220,2007-11-20,0.9863,0.054000000000000006,0.867,0.079,19510.939453,19714.220703,19196.419922,19280.800781,14400.0
221,2007-11-21,0.9709,0.083,0.82,0.09699999999999999,19197.570313,19218.880859,18515.300781,18602.619141,16600.0
222,2007-11-22,0.9927,0.061,0.8370000000000001,0.10099999999999999,18724.109375,18744.550781,18182.830078,18526.320313,19800.0
223,2007-11-23,0.1174,0.081,0.838,0.081,18737.220703,18910.460938,18548.060547,18852.869141,14000.0
224,2007-11-26,0.9949,0.045,0.861,0.094,19171.25,19360.230469,19137.660156,19247.539063,11400.0
225,2007-11-27,0.9876,0.059000000000000004,0.845,0.096,19128.859375,19211.580078,19019.330078,19127.730469,8800.0
226,2007-11-28,0.9968,0.049,0.838,0.113,19316.759766,19316.759766,18884.199219,18938.869141,11000.0
227,2007-11-29,0.9839,0.043,0.885,0.073,19290.669922,19297.009766,18930.310547,19003.259766,13400.0
228,2007-11-30,0.9953,0.027999999999999997,0.888,0.084,19136.119141,19424.990234,19006.890625,19363.189453,13800.0
